file,age,gender,race,service_test
931,2,1,6,TRUE
63832,2,1,3,FALSE
45344,2,1,2,FALSE
5137,0,1,5,FALSE
58368,5,1,4,TRUE
42712,7,0,0,FALSE
12129,0,0,2,FALSE
41627,0,1,5,TRUE
84824,7,1,6,FALSE
29777,2,1,2,FALSE
43613,4,1,3,TRUE
15323,1,0,6,FALSE
29215,2,0,0,TRUE
1991,5,1,2,FALSE
81108,7,1,4,FALSE
57097,1,1,2,TRUE
14063,6,1,4,FALSE
58897,5,0,5,TRUE
4966,5,1,4,FALSE
85803,0,0,3,FALSE
77066,5,0,3,FALSE
61292,0,1,3,FALSE
41397,4,0,4,TRUE
60415,4,1,0,TRUE
1072,1,1,6,FALSE
33030,0,1,6,FALSE
67918,0,0,6,FALSE
76097,1,1,4,FALSE
55470,6,1,1,TRUE
4495,0,1,1,FALSE
35311,0,1,1,FALSE
45534,2,1,1,TRUE
86707,2,0,0,TRUE
35000,6,1,5,FALSE
18682,5,1,0,FALSE
20639,6,0,4,TRUE
36045,4,1,1,TRUE
72783,0,0,5,TRUE
56209,4,1,5,TRUE
45225,3,0,0,FALSE
30658,6,1,5,FALSE
82298,1,1,4,TRUE
4464,7,0,5,FALSE
15176,2,1,0,TRUE
64834,7,0,2,FALSE
10065,3,0,6,TRUE
13421,4,1,3,FALSE
50008,2,0,5,TRUE
39106,6,0,6,FALSE
13762,0,1,5,TRUE
13150,0,0,2,FALSE
69974,7,1,3,TRUE
23122,0,1,3,TRUE
13856,7,1,3,FALSE
40413,7,0,4,TRUE
22262,1,1,6,TRUE
28603,1,1,6,FALSE
23249,7,1,0,TRUE
50267,2,1,5,TRUE
5315,4,0,1,TRUE
9075,2,1,5,TRUE
83843,5,1,6,FALSE
58256,2,0,2,TRUE
36341,7,1,3,TRUE
4547,4,0,1,FALSE
16833,7,1,0,TRUE
80723,7,0,6,FALSE
32582,5,1,4,FALSE
76655,5,0,3,TRUE
50823,7,0,5,FALSE
7488,2,1,0,TRUE
36961,0,1,1,FALSE
28122,6,1,3,FALSE
15612,6,0,1,TRUE
67334,5,1,5,TRUE
67426,0,1,1,FALSE
34301,7,1,2,FALSE
2992,1,1,5,FALSE
77370,7,1,5,FALSE
43329,2,0,5,FALSE
64501,6,0,4,TRUE
64794,1,1,2,FALSE
84460,4,1,3,FALSE
12710,7,1,6,FALSE
54993,5,0,4,TRUE
15678,0,1,3,FALSE
81891,1,0,1,TRUE
44437,7,1,5,TRUE
86171,6,1,1,FALSE
48168,5,1,3,TRUE
40809,4,0,1,FALSE
45117,0,0,1,FALSE
54300,5,1,4,FALSE
71456,3,0,3,FALSE
39588,0,0,0,FALSE
28072,6,1,1,FALSE
9191,3,1,3,TRUE
50410,4,1,6,FALSE
69726,5,1,6,FALSE
84130,5,1,6,FALSE
6324,4,1,5,TRUE
44400,1,0,4,TRUE
36210,0,1,2,TRUE
6282,0,1,1,FALSE
29195,0,0,2,FALSE
39726,5,1,1,TRUE
25658,6,0,0,FALSE
66572,6,0,4,TRUE
76926,1,0,2,FALSE
78415,3,1,3,FALSE
46011,3,0,4,TRUE
78112,5,0,4,TRUE
1390,3,0,6,TRUE
47827,2,0,4,TRUE
1647,0,1,2,FALSE
65406,5,0,4,TRUE
26782,5,1,2,TRUE
17535,6,0,4,TRUE
62335,2,0,0,FALSE
65236,2,1,4,TRUE
86349,2,0,1,FALSE
79159,2,0,3,FALSE
72422,7,0,3,FALSE
77771,3,1,1,FALSE
12174,5,1,6,FALSE
9773,1,0,5,FALSE
84461,2,0,5,TRUE
3523,6,1,6,FALSE
26433,7,0,5,FALSE
85211,4,1,5,FALSE
55971,7,1,1,FALSE
86228,6,1,2,FALSE
60985,2,0,1,FALSE
76346,2,1,4,TRUE
80619,1,1,6,TRUE
80613,2,0,1,FALSE
25596,0,1,0,FALSE
23313,4,1,2,FALSE
8997,0,0,2,TRUE
6284,6,0,2,TRUE
45491,0,1,6,FALSE
25598,0,1,4,TRUE
72956,0,1,1,FALSE
47903,6,0,2,FALSE
53453,3,1,4,FALSE
64318,1,0,0,FALSE
52226,7,0,4,TRUE
4681,7,1,3,TRUE
42703,5,0,2,TRUE
84099,3,0,0,FALSE
48064,4,1,3,TRUE
23912,1,1,3,FALSE
78264,6,0,1,TRUE
8226,1,0,0,FALSE
6078,4,1,6,FALSE
9709,7,0,4,TRUE
25229,7,0,3,FALSE
24265,5,0,6,TRUE
35738,6,1,1,TRUE
62177,0,0,2,TRUE
79176,4,1,2,TRUE
37280,2,1,2,FALSE
52570,1,0,3,TRUE
5027,0,1,4,FALSE
23510,7,1,5,TRUE
79632,6,0,4,TRUE
57843,7,1,0,TRUE
83581,6,1,5,TRUE
6886,3,1,0,TRUE
38938,3,1,4,TRUE
21009,3,1,6,TRUE
16053,2,0,4,TRUE
66941,4,0,4,TRUE
27381,0,1,3,TRUE
22030,0,0,3,FALSE
12347,4,0,6,FALSE
22152,5,0,2,TRUE
1242,6,0,0,FALSE
69611,6,0,4,TRUE
38156,6,0,5,TRUE
32327,0,1,2,FALSE
52897,5,0,5,TRUE
31029,5,0,5,TRUE
42068,0,0,5,TRUE
31419,2,1,5,FALSE
23535,2,0,5,TRUE
33529,6,0,5,TRUE
26882,7,1,3,FALSE
45011,7,0,6,FALSE
14338,5,1,0,TRUE
16161,0,0,5,TRUE
74012,7,1,4,FALSE
59332,1,1,5,TRUE
15737,4,1,1,FALSE
83150,6,1,2,FALSE
25242,5,1,3,FALSE
53426,0,1,1,FALSE
80527,3,0,1,FALSE
42398,2,0,4,TRUE
31304,6,1,5,TRUE
20208,3,1,1,TRUE
39843,2,1,0,TRUE
80104,4,0,3,TRUE
55569,6,1,5,FALSE
21140,7,0,4,TRUE
73238,7,1,4,TRUE
33633,6,0,6,FALSE
5016,7,1,1,TRUE
86347,5,1,3,FALSE
19220,7,0,0,FALSE
62614,2,0,5,FALSE
13471,3,1,0,FALSE
74077,3,1,4,TRUE
27099,6,1,1,FALSE
28423,1,1,5,FALSE
40722,1,1,6,TRUE
35146,5,1,6,TRUE
64494,3,0,1,TRUE
14427,3,0,5,TRUE
84428,2,1,1,FALSE
29111,1,1,2,FALSE
57519,6,1,3,FALSE
83400,5,1,1,FALSE
506,0,0,2,TRUE
86728,4,1,5,TRUE
36090,1,0,6,FALSE
29693,1,1,1,TRUE
57575,3,1,3,FALSE
38053,2,0,2,TRUE
12353,3,0,1,FALSE
80994,5,0,6,FALSE
79519,7,1,1,TRUE
13560,5,1,5,TRUE
68834,3,0,3,TRUE
29854,5,0,3,TRUE
6157,6,1,2,TRUE
36127,1,1,3,FALSE
17360,5,1,2,FALSE
32404,2,0,4,TRUE
6218,7,1,0,TRUE
64536,2,0,4,TRUE
28221,1,1,1,TRUE
5937,0,0,6,FALSE
84332,0,1,5,TRUE
72959,6,0,0,FALSE
9413,3,0,4,TRUE
14575,6,0,2,FALSE
48818,2,0,0,FALSE
73879,5,1,5,TRUE
725,0,0,6,FALSE
35905,7,1,4,FALSE
36308,3,0,1,TRUE
23294,3,1,6,TRUE
46877,4,0,6,FALSE
63175,3,0,2,FALSE
75801,3,1,5,FALSE
78847,3,0,5,TRUE
19949,3,0,6,FALSE
57531,1,0,3,FALSE
1903,5,0,1,TRUE
37588,2,1,0,TRUE
38472,1,0,5,TRUE
38712,1,1,2,FALSE
68153,1,1,3,TRUE
6805,2,0,0,FALSE
72317,0,1,3,TRUE
57548,3,1,5,TRUE
35432,4,0,1,TRUE
6294,2,0,2,TRUE
82026,6,0,1,TRUE
43291,0,0,6,FALSE
56293,6,0,0,TRUE
77762,0,0,2,TRUE
54137,7,0,5,FALSE
41154,5,0,5,TRUE
36132,0,1,2,FALSE
46052,4,0,1,FALSE
25813,6,0,6,FALSE
78412,0,0,6,FALSE
33961,1,1,5,FALSE
44129,5,0,1,TRUE
17917,6,0,4,TRUE
12774,7,0,6,FALSE
77073,5,1,3,TRUE
52862,4,0,5,TRUE
37131,3,0,6,FALSE
66402,7,0,3,FALSE
24745,0,0,1,TRUE
31638,5,1,1,FALSE
49960,4,0,5,FALSE
35536,7,1,1,TRUE
16392,0,1,3,FALSE
70580,6,0,4,TRUE
18410,0,0,4,TRUE
44218,6,0,0,FALSE
49901,6,1,2,TRUE
85162,5,0,0,TRUE
22314,1,1,6,FALSE
58727,5,1,3,FALSE
28612,5,1,6,FALSE
23351,7,1,1,FALSE
69089,6,1,5,FALSE
39159,5,1,0,TRUE
43783,4,1,1,FALSE
29689,5,0,4,TRUE
4232,4,1,6,TRUE
53843,4,1,3,TRUE
13674,1,0,4,TRUE
12808,0,0,6,FALSE
19933,2,0,2,FALSE
21565,3,1,2,TRUE
85842,4,0,3,TRUE
61305,3,0,3,TRUE
25018,5,0,0,FALSE
44073,6,1,1,TRUE
1652,0,0,6,FALSE
26235,5,0,3,TRUE
69335,0,1,2,TRUE
26923,0,1,6,FALSE
67344,3,0,3,FALSE
21070,4,0,4,TRUE
83306,7,0,0,TRUE
67393,4,1,6,TRUE
3540,1,1,5,FALSE
30263,4,0,6,TRUE
43152,7,1,2,FALSE
10809,0,0,4,TRUE
42104,2,0,3,TRUE
10237,4,0,2,TRUE
21829,3,0,0,TRUE
41840,0,1,2,TRUE
36512,2,0,0,TRUE
3133,1,1,3,FALSE
10533,2,1,2,TRUE
10742,3,0,3,TRUE
42334,4,0,4,TRUE
15979,2,0,4,TRUE
81045,3,1,6,FALSE
60899,3,1,6,FALSE
32987,4,1,6,FALSE
7948,0,1,1,FALSE
8771,3,0,6,FALSE
3278,4,1,0,FALSE
71412,7,0,3,FALSE
86422,5,0,1,TRUE
7328,2,1,4,TRUE
5844,6,1,4,FALSE
55653,7,0,2,FALSE
48098,6,0,0,TRUE
82681,1,0,5,FALSE
39218,4,1,4,FALSE
52605,0,0,0,FALSE
44149,5,1,1,TRUE
35229,1,0,0,TRUE
38038,1,0,4,TRUE
56081,7,1,1,TRUE
42641,1,0,0,TRUE
63685,6,1,3,FALSE
52350,0,1,0,FALSE
17739,0,0,1,TRUE
2824,3,1,2,FALSE
4587,5,0,3,FALSE
19375,6,1,0,TRUE
81989,6,0,0,FALSE
17989,3,0,3,FALSE
66403,1,0,2,FALSE
39751,6,1,4,TRUE
64072,0,0,6,FALSE
31700,1,0,2,FALSE
71021,4,0,1,TRUE
68899,5,1,0,FALSE
73406,7,0,2,FALSE
73651,6,1,0,TRUE
2199,1,1,1,TRUE
33919,7,0,4,TRUE
17221,5,1,1,TRUE
85299,5,0,4,TRUE
45249,6,0,5,TRUE
10473,0,1,1,FALSE
64424,5,1,6,TRUE
13794,4,0,5,TRUE
85319,3,0,3,FALSE
61854,3,0,5,TRUE
45261,4,1,4,FALSE
11561,4,1,4,FALSE
68438,1,0,4,TRUE
17573,3,1,0,FALSE
8319,4,0,1,TRUE
10897,6,0,1,TRUE
13895,3,0,0,TRUE
27104,5,0,5,TRUE
72974,1,1,2,TRUE
65835,1,1,6,TRUE
47769,5,1,0,TRUE
3712,3,1,4,FALSE
44337,6,1,2,FALSE
32538,7,0,4,TRUE
30016,0,0,6,FALSE
51704,5,1,6,TRUE
22734,3,0,5,FALSE
17053,6,1,4,TRUE
34302,4,0,3,FALSE
48427,1,0,6,FALSE
26329,6,0,4,TRUE
7663,4,1,5,FALSE
58892,7,1,4,FALSE
10240,2,1,2,FALSE
48001,3,1,0,TRUE
35662,0,1,0,FALSE
80663,5,1,4,FALSE
15194,5,0,3,FALSE
49749,4,1,4,FALSE
49745,3,0,5,FALSE
30840,0,0,2,FALSE
83336,7,0,1,TRUE
39358,6,0,0,FALSE
52619,7,0,1,TRUE
22398,2,0,1,FALSE
40214,2,1,1,TRUE
4217,0,1,1,FALSE
24039,7,1,3,FALSE
754,2,1,4,TRUE
16778,6,1,5,FALSE
28500,7,1,0,TRUE
61154,6,0,2,TRUE
244,5,0,0,TRUE
83667,0,1,2,TRUE
64930,1,0,4,TRUE
21142,3,1,1,TRUE
64193,5,1,2,TRUE
29761,5,0,1,TRUE
39634,0,1,5,FALSE
22049,0,0,2,FALSE
944,7,0,5,TRUE
4224,7,1,0,FALSE
23671,0,0,4,TRUE
70378,0,0,5,FALSE
25965,0,1,3,FALSE
42238,6,1,2,FALSE
75733,5,0,5,TRUE
6349,0,0,3,FALSE
3717,3,1,6,FALSE
20248,5,0,1,TRUE
46164,7,0,5,FALSE
82705,0,0,0,TRUE
19225,7,1,4,FALSE
12062,0,0,6,FALSE
47724,5,0,2,FALSE
75688,6,0,5,FALSE
14438,3,1,1,FALSE
6308,7,1,0,FALSE
46290,7,0,2,TRUE
66918,6,0,5,TRUE
10517,0,1,5,FALSE
50148,6,0,3,FALSE
61037,1,1,0,FALSE
81223,1,0,5,FALSE
31151,6,0,2,FALSE
45523,1,1,1,FALSE
84504,0,1,6,FALSE
65728,2,0,3,FALSE
37709,5,0,6,TRUE
5488,0,0,2,FALSE
44389,3,1,6,TRUE
16861,4,1,2,FALSE
26578,2,0,2,FALSE
15391,1,1,0,FALSE
21532,0,0,6,FALSE
56290,4,1,0,FALSE
31905,7,1,0,FALSE
70210,4,1,2,FALSE
44568,0,0,6,FALSE
56435,4,0,2,TRUE
86352,4,0,5,TRUE
65717,5,0,5,FALSE
64208,1,1,4,TRUE
73790,4,0,2,TRUE
79604,4,1,4,FALSE
36424,5,1,3,FALSE
52049,7,1,3,FALSE
45822,4,1,5,TRUE
75810,4,1,4,TRUE
68248,3,0,5,TRUE
55722,4,1,2,FALSE
32140,5,0,3,FALSE
22442,2,0,6,FALSE
39402,7,0,2,FALSE
5015,0,1,3,FALSE
78573,6,0,4,TRUE
2852,1,1,2,FALSE
32925,4,1,6,TRUE
42347,5,1,5,FALSE
47718,6,1,6,FALSE
49496,2,1,6,TRUE
10906,5,0,2,FALSE
18777,1,1,0,FALSE
25797,6,1,0,FALSE
47802,7,1,0,TRUE
26766,1,0,3,FALSE
45566,0,0,1,FALSE
48917,2,0,2,FALSE
84567,5,1,2,FALSE
41280,0,1,0,FALSE
17065,3,0,0,TRUE
34982,2,1,2,FALSE
14857,2,1,1,FALSE
65820,0,1,2,FALSE
32535,2,1,3,FALSE
76859,4,1,0,FALSE
74938,1,1,4,TRUE
23014,2,1,6,TRUE
12484,7,1,6,FALSE
69560,0,0,3,FALSE
71359,7,1,1,TRUE
3530,2,0,4,TRUE
19498,7,0,1,FALSE
34070,4,0,5,FALSE
11456,2,1,1,TRUE
9764,3,1,1,TRUE
72096,5,0,5,TRUE
6773,4,0,5,TRUE
4340,1,1,6,TRUE
41567,4,1,0,FALSE
70650,6,0,6,FALSE
50991,7,1,5,FALSE
45930,5,0,2,FALSE
4600,1,0,0,FALSE
8458,6,0,0,FALSE
39736,3,0,3,FALSE
12330,0,0,0,TRUE
26378,1,0,5,TRUE
49120,1,1,5,TRUE
64951,3,1,4,TRUE
50911,4,1,6,FALSE
40206,5,1,5,FALSE
39512,7,1,2,FALSE
10372,2,0,0,TRUE
70555,3,1,6,TRUE
13878,1,1,6,TRUE
15882,1,1,4,FALSE
68521,6,1,6,TRUE
5065,1,0,4,TRUE
78744,7,0,5,FALSE
65585,6,1,2,TRUE
21866,1,1,4,TRUE
7769,6,0,3,FALSE
6475,0,1,2,FALSE
31750,6,0,6,FALSE
67390,0,0,1,FALSE
13500,2,1,3,FALSE
5431,3,1,0,TRUE
25970,1,0,5,FALSE
20908,2,1,2,TRUE
69279,4,0,3,TRUE
32178,0,0,6,FALSE
47900,0,0,1,FALSE
32421,2,1,3,FALSE
30537,0,1,2,FALSE
32917,1,0,2,FALSE
29187,5,0,1,TRUE
11745,6,1,2,TRUE
20061,7,0,2,FALSE
58888,5,1,3,FALSE
37869,3,0,4,TRUE
24488,6,0,5,FALSE
73416,4,0,1,FALSE
18411,1,1,5,TRUE
60886,3,0,0,FALSE
14992,1,0,1,FALSE
18798,5,0,1,TRUE
72002,5,0,4,TRUE
5663,7,1,3,TRUE
65132,5,0,5,TRUE
30630,1,0,6,FALSE
76802,1,1,4,TRUE
18571,3,0,5,FALSE
76004,6,0,2,FALSE
83377,6,0,2,FALSE
773,2,0,4,TRUE
50233,5,0,2,TRUE
17653,1,1,6,FALSE
12853,7,1,6,TRUE
70299,1,1,2,TRUE
43318,6,0,2,TRUE
6930,1,0,6,TRUE
22741,3,0,0,TRUE
10027,1,0,5,FALSE
21719,4,0,0,TRUE
57200,4,0,2,FALSE
44912,1,0,2,TRUE
37103,4,0,1,TRUE
60512,5,1,5,FALSE
18747,3,0,2,TRUE
9368,1,0,1,FALSE
57697,4,0,0,TRUE
67606,7,0,5,TRUE
8097,2,1,6,TRUE
49846,3,1,1,TRUE
62724,5,1,2,FALSE
53822,2,0,3,FALSE
2098,1,1,2,FALSE
39975,2,1,3,FALSE
73549,7,1,4,FALSE
43525,5,1,4,FALSE
56296,7,0,1,FALSE
14908,0,1,1,FALSE
25944,5,0,4,TRUE
86464,3,1,1,TRUE
71876,1,0,6,FALSE
54910,5,0,3,TRUE
24180,3,1,5,TRUE
43912,1,0,6,TRUE
38309,4,0,2,FALSE
43015,7,0,0,TRUE
43723,1,0,6,TRUE
80499,1,0,5,TRUE
68225,3,1,2,TRUE
17209,7,1,5,TRUE
23132,4,0,5,TRUE
15595,7,1,1,TRUE
14852,3,1,5,TRUE
7292,7,0,3,TRUE
29923,2,1,4,TRUE
82159,5,0,1,TRUE
53340,1,1,3,TRUE
15579,1,0,6,FALSE
16737,4,0,1,FALSE
83027,6,1,5,FALSE
6666,6,0,5,FALSE
33109,3,0,4,TRUE
12207,6,1,4,FALSE
37439,2,0,1,TRUE
46855,4,1,2,FALSE
17250,0,0,0,FALSE
28356,1,1,1,FALSE
31807,3,1,1,TRUE
26455,0,0,5,FALSE
52420,3,0,5,TRUE
11346,4,1,5,FALSE
51669,0,0,6,TRUE
58583,5,0,6,TRUE
67359,5,0,3,FALSE
48755,5,1,5,FALSE
30245,4,0,1,FALSE
53817,4,1,1,FALSE
44062,2,1,3,FALSE
80616,6,1,3,TRUE
52753,1,0,5,FALSE
67346,7,0,0,TRUE
48192,1,1,1,FALSE
39082,6,0,0,TRUE
67177,1,0,3,FALSE
80798,2,1,5,TRUE
905,4,1,3,FALSE
47548,7,0,1,TRUE
74135,0,1,5,FALSE
14248,7,0,5,FALSE
37504,0,1,4,FALSE
74429,7,0,6,TRUE
29724,5,1,4,FALSE
79003,1,1,5,FALSE
57168,6,0,6,FALSE
64580,7,0,2,TRUE
23779,3,0,1,TRUE
71755,0,0,5,TRUE
33838,6,0,4,TRUE
86687,0,1,3,TRUE
44117,3,1,2,FALSE
1375,6,0,6,TRUE
53490,7,1,3,TRUE
50852,7,0,4,TRUE
83411,0,1,3,FALSE
17469,0,1,5,TRUE
78464,3,0,1,TRUE
82859,1,0,2,FALSE
48159,0,0,1,FALSE
64975,0,1,3,FALSE
3140,4,1,3,FALSE
64425,4,0,5,TRUE
76534,7,1,1,FALSE
63456,6,1,4,FALSE
77040,7,0,0,TRUE
42180,6,1,1,FALSE
9988,7,1,3,TRUE
34931,0,1,1,FALSE
38679,0,1,3,FALSE
41908,0,0,2,FALSE
2658,1,0,3,FALSE
25850,7,0,2,FALSE
684,5,0,0,FALSE
12670,3,1,3,FALSE
48114,5,1,2,TRUE
8535,7,0,3,TRUE
50756,1,0,2,FALSE
23516,1,0,1,FALSE
13152,6,0,1,TRUE
5886,2,0,0,FALSE
30384,0,0,1,TRUE
55435,5,1,4,FALSE
42173,3,0,4,TRUE
27756,0,1,5,FALSE
66940,5,0,5,TRUE
40203,4,1,5,FALSE
4717,7,0,0,FALSE
75074,3,1,4,FALSE
83636,6,0,0,TRUE
50049,6,1,0,TRUE
11432,6,1,0,FALSE
13456,5,1,2,FALSE
48840,5,0,3,FALSE
68261,6,0,2,FALSE
76076,6,0,4,TRUE
44107,7,0,5,FALSE
72819,5,1,5,FALSE
39717,7,1,1,TRUE
5656,6,0,4,TRUE
53716,0,0,6,FALSE
83735,1,0,2,FALSE
32179,7,1,2,FALSE
65229,7,1,2,FALSE
377,6,0,3,TRUE
76221,5,1,1,FALSE
11054,4,0,0,FALSE
77463,4,1,4,TRUE
28714,7,0,0,TRUE
48832,3,0,5,TRUE
46838,5,0,4,TRUE
37634,6,1,4,FALSE
27523,3,0,4,TRUE
35755,1,1,5,FALSE
47594,2,1,2,FALSE
4605,5,0,4,TRUE
57906,5,0,1,TRUE
44473,2,0,3,FALSE
57537,5,0,2,TRUE
47927,1,0,5,FALSE
46452,0,0,5,FALSE
23867,0,1,5,FALSE
49222,7,0,5,FALSE
56743,3,0,4,TRUE
3560,4,0,0,TRUE
15409,4,1,4,TRUE
27794,5,0,6,FALSE
57938,2,1,6,TRUE
25082,3,0,3,TRUE
47641,5,1,5,TRUE
53756,0,1,0,TRUE
59229,3,0,0,FALSE
48164,5,1,4,FALSE
38401,7,0,1,TRUE
30790,2,0,3,FALSE
29682,6,0,2,TRUE
60417,0,1,4,FALSE
73999,7,1,0,TRUE
76126,3,0,3,TRUE
13289,2,0,3,FALSE
86110,2,1,4,FALSE
5691,4,0,2,TRUE
21652,6,1,4,FALSE
17636,6,1,2,TRUE
57467,3,1,3,TRUE
1195,7,1,6,FALSE
2075,7,1,3,FALSE
19738,6,1,4,TRUE
34976,0,0,5,TRUE
955,3,0,3,FALSE
74948,1,1,4,FALSE
56102,7,1,2,FALSE
8590,7,0,0,TRUE
39642,2,0,4,TRUE
65600,1,0,2,FALSE
70649,0,1,1,FALSE
66607,4,0,4,TRUE
45590,4,0,4,TRUE
4877,5,0,5,FALSE
76321,2,0,0,FALSE
42489,2,0,5,TRUE
26423,4,0,0,TRUE
68502,3,1,0,TRUE
59682,7,0,1,TRUE
46246,4,0,2,FALSE
69580,2,0,4,TRUE
17659,1,1,5,FALSE
44676,2,1,0,FALSE
56680,2,0,0,TRUE
21721,6,0,4,TRUE
881,6,0,1,TRUE
22660,5,0,4,TRUE
74636,3,1,6,FALSE
23550,2,1,3,FALSE
59937,6,1,2,FALSE
66341,5,0,2,TRUE
48472,5,0,4,TRUE
7940,5,1,5,TRUE
59210,0,1,6,FALSE
86156,6,1,2,FALSE
30603,7,1,0,FALSE
31487,4,0,2,TRUE
28979,1,0,0,TRUE
10255,2,0,3,FALSE
74057,2,0,3,FALSE
54295,0,0,1,FALSE
86559,5,0,2,FALSE
65020,4,0,1,TRUE
62896,6,1,6,FALSE
53431,0,0,2,FALSE
26298,3,0,0,TRUE
1358,2,1,4,TRUE
18843,0,1,4,FALSE
75972,2,0,5,TRUE
44757,1,0,3,FALSE
84682,3,1,5,TRUE
82483,6,0,6,FALSE
14753,4,0,2,TRUE
74638,3,0,5,FALSE
41279,4,1,4,FALSE
11880,5,0,3,FALSE
77751,1,1,1,FALSE
21619,1,1,6,FALSE
68809,1,0,3,FALSE
36146,4,1,6,TRUE
68405,4,0,2,FALSE
51474,3,0,2,FALSE
30957,6,0,2,FALSE
17120,0,0,3,TRUE
26686,3,1,1,FALSE
61720,7,0,3,FALSE
37117,5,0,0,FALSE
17297,4,0,1,TRUE
10325,3,0,5,TRUE
25184,7,0,2,FALSE
53424,6,1,6,FALSE
60569,4,0,4,TRUE
28492,4,0,6,FALSE
14264,4,0,3,FALSE
38963,0,0,1,FALSE
17634,1,0,2,FALSE
6068,0,1,2,FALSE
41602,1,1,1,TRUE
80400,0,1,6,FALSE
7113,1,1,4,TRUE
7604,6,1,3,FALSE
31446,1,0,1,FALSE
43391,0,1,3,TRUE
19930,2,0,0,FALSE
56842,1,0,2,TRUE
1153,6,1,0,FALSE
38601,7,0,2,FALSE
40218,0,1,1,FALSE
58098,5,1,4,FALSE
78594,7,0,4,TRUE
23849,0,1,5,TRUE
82941,5,1,4,FALSE
24601,7,0,2,FALSE
34920,7,0,5,FALSE
40414,4,1,2,FALSE
4799,1,0,3,FALSE
43659,1,0,4,TRUE
10023,0,0,1,FALSE
44095,6,1,0,FALSE
74580,4,0,5,TRUE
56140,0,0,0,FALSE
74364,4,0,6,FALSE
26024,3,1,1,FALSE
78212,7,1,3,FALSE
21185,4,1,5,TRUE
51267,0,1,1,FALSE
51725,6,0,4,TRUE
52639,6,0,3,FALSE
65913,7,0,1,TRUE
18071,4,1,3,FALSE
11017,4,1,6,TRUE
14699,2,0,5,TRUE
35973,7,1,1,FALSE
82937,0,1,1,FALSE
56440,3,1,0,TRUE
29999,1,0,4,TRUE
51401,7,1,3,FALSE
58393,2,0,3,FALSE
5235,5,1,1,FALSE
11946,3,0,5,FALSE
26412,5,1,0,FALSE
46198,2,1,3,TRUE
48188,5,1,0,TRUE
35794,2,0,1,FALSE
23680,3,0,3,TRUE
53137,1,0,0,TRUE
73753,7,1,1,FALSE
78661,5,1,2,FALSE
76703,3,1,5,TRUE
11529,2,1,6,TRUE
10020,1,1,0,FALSE
14544,4,0,3,FALSE
4348,4,1,2,FALSE
17686,6,1,3,FALSE
28305,6,1,5,FALSE
39070,3,1,0,TRUE
35838,6,0,3,FALSE
4345,4,0,5,FALSE
50375,3,1,0,FALSE
51205,7,0,6,TRUE
1431,3,0,0,TRUE
63208,0,0,2,FALSE
36599,4,1,2,FALSE
78428,4,0,0,FALSE
58152,4,0,0,FALSE
40173,0,0,1,FALSE
50815,4,1,2,FALSE
72364,4,1,1,TRUE
50253,6,1,1,FALSE
1899,5,1,0,FALSE
47772,2,0,6,FALSE
78586,1,0,2,FALSE
16036,2,0,5,FALSE
74040,1,0,1,TRUE
52218,1,0,4,TRUE
9343,2,1,3,TRUE
51798,1,0,0,TRUE
20422,7,0,5,FALSE
14433,0,0,0,FALSE
29398,6,1,6,FALSE
37090,0,1,2,TRUE
6272,0,1,4,TRUE
69070,2,1,2,TRUE
15482,0,1,4,FALSE
53952,2,0,5,TRUE
32100,2,1,0,FALSE
81253,6,0,1,TRUE
42700,4,0,1,FALSE
81733,6,1,2,FALSE
18667,5,0,5,TRUE
6381,6,0,2,TRUE
63489,4,0,3,FALSE
18496,1,1,6,FALSE
75997,5,0,5,FALSE
48640,0,1,1,FALSE
69783,2,1,1,FALSE
35802,0,1,1,FALSE
59466,4,0,5,FALSE
999,3,0,4,TRUE
77126,4,1,0,FALSE
3802,2,0,6,TRUE
24097,3,0,4,TRUE
54550,6,1,2,TRUE
63601,0,0,2,FALSE
58939,1,0,3,FALSE
61799,6,1,0,FALSE
75756,7,1,6,FALSE
82620,3,0,3,TRUE
62776,5,1,6,FALSE
9430,4,0,1,FALSE
85256,6,1,4,FALSE
21427,5,0,4,TRUE
75361,2,0,4,TRUE
26751,4,0,3,TRUE
57842,5,0,6,FALSE
68879,7,1,0,TRUE
23485,5,1,6,FALSE
26890,5,0,2,TRUE
79822,6,0,0,FALSE
9244,0,0,3,FALSE
25603,4,1,2,FALSE
38019,4,1,4,TRUE
31711,3,0,4,TRUE
85199,0,1,0,FALSE
25166,4,1,1,FALSE
78149,7,1,1,TRUE
36063,1,0,1,FALSE
46839,3,1,4,TRUE
59146,2,1,4,TRUE
62393,7,0,6,FALSE
26359,3,1,5,TRUE
40659,0,1,6,FALSE
63640,3,0,5,FALSE
72455,3,0,4,TRUE
67854,1,1,6,FALSE
8969,1,0,3,TRUE
22862,2,1,0,TRUE
9617,2,1,0,TRUE
20842,0,1,3,FALSE
23653,0,1,5,FALSE
7578,5,1,5,FALSE
32682,0,1,1,FALSE
86297,3,1,3,TRUE
45530,1,0,2,TRUE
38687,2,0,6,FALSE
27959,7,0,5,TRUE
39658,0,0,1,TRUE
66171,2,1,0,TRUE
53934,1,0,2,FALSE
62068,5,1,3,TRUE
52583,6,0,4,TRUE
26224,3,0,4,TRUE
46192,5,0,1,TRUE
2099,6,1,6,FALSE
23378,7,0,6,FALSE
67092,2,0,2,TRUE
36657,6,0,0,TRUE
20701,3,0,5,FALSE
35361,2,0,3,FALSE
